1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
718294261,0,37,0,12,"$123,520 ",No,"$383,731 ",Yes,M,Bachelors,z_Blue Collar,14,Commercial,"$17,550 ",1,Van,no,$0 ,0,No,0,$0 ,,0,Yonkers,7/19/2015
538875785,0,47,0,13,"$45,257 ",No,"$160,051 ",Yes,M,Bachelors,Clerical,33,Commercial,"$29,210 ",6,Panel Truck,yes,$0 ,0,No,0,$0 ,,0,Yonkers,8/16/2013
106556153,0,26,0,8,"$53,244 ",No,$0 ,z_No,M,Bachelors,Professional,28,Commercial,"$20,920 ",3,Van,yes,"$6,224 ",1,No,1,"$4,028 ",8,1,Yonkers,11/6/2015
199037688,1,61,2,17,"$41,857 ",No,"$169,015 ",Yes,z_F,Masters,Manager,35,Private,"$20,870 ",1,Sports Car,no,$0 ,0,No,0,$0 ,21,0,Long Beach,1/10/2013
602893924,0,41,1,8,"$126,468 ",Yes,$0 ,z_No,z_F,Masters,Manager,34,Commercial,"$32,690 ",3,Pickup,no,$0 ,0,No,2,"$2,114 ",18,1,Carrollton,1/28/2014
52095937,3,40,3,9,"$75,516 ",No,"$247,673 ",Yes,z_F,z_High School,z_Blue Collar,53,Commercial,"$13,050 ",5,Sports Car,no,$0 ,0,Yes,0,$0 ,6,0,Dallas,6/14/2013
351243985,0,52,0,16,"$76,954 ",No,"$249,290 ",z_No,M,Bachelors,Professional,44,Private,"$19,540 ",6,Minivan,yes,$0 ,0,Yes,0,$0 ,11,0,Yonkers,11/6/2015
838970447,0,58,1,8,"$150,352 ",No,"$421,665 ",Yes,z_F,Masters,Manager,21,Private,"$24,240 ",6,Pickup,no,$0 ,0,No,0,$0 ,17,0,Carrollton,9/2/2014
515204929,0,52,0,8,"$88,560 ",No,"$244,028 ",Yes,M,Masters,Lawyer,14,Private,"$13,630 ",1,Minivan,no,$0 ,0,No,4,$0 ,17,0,Carrollton,12/6/2013
711833264,1,38,1,12,"$37,580 ",No,"$173,495 ",Yes,z_F,<High School,Clerical,36,Private,"$5,260 ",7,z_SUV,no,$867 ,2,No,0,"$8,671 ",1,1,Carrollton,9/5/2014
818910510,0,41,2,15,"$23,344 ",No,"$147,172 ",Yes,M,z_High School,z_Blue Collar,10,Private,"$7,930 ",1,Pickup,no,$0 ,0,No,1,"$6,287 ",1,1,Tulsa,9/18/2015
243016778,0,37,0,16,"$43,290 ",No,"$158,771 ",Yes,z_F,Bachelors,z_Blue Collar,29,Private,"$23,640 ",1,z_SUV,no,$0 ,0,No,0,$0 ,10,0,Los Angeles,9/2/2014
456565450,0,48,0,10,"$48,737 ",No,"$220,264 ",Yes,M,Bachelors,Manager,24,Private,"$11,220 ",9,Pickup,yes,$0 ,0,No,1,$0 ,1,0,Los Angeles,8/3/2013
693628088,0,47,0,12,"$64,259 ",No,"$202,031 ",Yes,M,z_High School,Clerical,26,Private,"$25,100 ",18,Minivan,no,"$9,526 ",4,No,3,$0 ,9,0,Lebanon,12/9/2015
735552551,0,41,0,12,"$110,386 ",No,"$335,488 ",Yes,M,Masters,,21,Commercial,"$16,640 ",1,Van,yes,$0 ,0,No,2,"$3,524 ",14,1,Toledo,10/25/2013
504537312,0,49,0,12,"$53,765 ",No,$0 ,z_No,z_F,Bachelors,Professional,5,Private,"$12,360 ",4,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Los Angeles,5/8/2015
82973186,0,41,0,6,"$12,541 ",No,$0 ,z_No,M,<High School,Clerical,5,Private,"$7,500 ",1,Minivan,yes,$0 ,0,No,0,$0 ,1,0,Lakewood,8/27/2014
568473723,0,47,0,12,"$104,271 ",No,"$265,153 ",Yes,M,Masters,,40,Commercial,"$36,120 ",4,Panel Truck,yes,$0 ,0,No,0,$0 ,11,0,Decatur,5/12/2012
363126949,0,30,2,,"$26,226 ",No,"$165,178 ",Yes,z_F,z_High School,Clerical,68,Private,"$23,610 ",4,z_SUV,no,$0 ,0,No,1,$0 ,1,0,Louisville,11/2/2012
411375726,0,44,1,,"$67,278 ",No,"$220,556 ",Yes,z_F,Masters,Lawyer,49,Private,"$20,210 ",1,Minivan,no,$0 ,0,No,0,$0 ,16,0,Los Angeles,8/2/2015
789568994,0,46,0,10,"$104,990 ",No,"$306,540 ",z_No,z_F,Bachelors,Professional,40,Private,"$16,080 ",13,z_SUV,no,$0 ,0,No,0,$0 ,7,0,Bellevue,9/19/2012
927823143,0,49,0,6,"$89,948 ",No,$0 ,z_No,z_F,Bachelors,Professional,37,Private,"$18,160 ",7,z_SUV,no,$0 ,0,No,4,$0 ,9,0,Los Angeles,3/14/2014
453867386,0,33,1,12,"$111,427 ",No,"$321,483 ",Yes,z_F,Masters,,35,Commercial,"$28,180 ",1,Van,no,$0 ,0,No,3,$0 ,4,0,Toledo,3/11/2014
747049542,1,34,3,12,"$29,431 ",No,"$143,149 ",Yes,z_F,<High School,Clerical,12,Private,"$22,560 ",1,Minivan,no,$0 ,0,No,1,$0 ,,0,Toledo,2/1/2013
1307371,0,44,0,14,"$44,790 ",No,"$205,463 ",Yes,z_F,Masters,,5,Commercial,"$19,800 ",4,Pickup,no,"$37,163 ",1,No,4,$0 ,9,0,Bellevue,3/14/2014
237786417,1,43,2,11,"$76,159 ",Yes,$0 ,z_No,z_F,Bachelors,Professional,52,Private,"$19,750 ",4,z_SUV,no,$0 ,0,Yes,0,"$1,807 ",,1,Great Falls,4/9/2015
179968769,0,62,0,6,"$107,734 ",No,$0 ,z_No,z_F,PhD,Lawyer,54,Private,"$18,470 ",3,z_SUV,no,$0 ,0,No,0,$0 ,15,0,Great Falls,8/30/2014
180832267,0,42,0,0,$0 ,No,,z_No,M,<High School,Student,47,Commercial,"$5,700 ",11,Pickup,yes,$0 ,0,No,5,"$10,594 ",1,1,Houston,3/19/2015
328154114,0,36,2,12,"$25,282 ",Yes,$0 ,z_No,z_F,z_High School,Clerical,38,Private,"$11,160 ",1,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Fairfield,10/2/2014
316724150,0,47,0,11,"$18,549 ",No,"$116,136 ",Yes,M,Masters,Lawyer,24,Private,"$12,800 ",7,Minivan,no,$0 ,0,No,0,$0 ,14,0,San Francisco,1/12/2014
582086109,0,50,0,14,,No,"$147,191 ",Yes,M,z_High School,Clerical,11,Commercial,"$17,300 ",13,Van,yes,$0 ,0,No,0,$0 ,7,0,Yonkers,8/20/2015
680425927,0,51,0,9,"$50,166 ",No,"$187,297 ",z_No,M,z_High School,z_Blue Collar,32,Commercial,"$11,620 ",1,Pickup,no,"$50,701 ",3,Yes,0,$0 ,1,0,Philadelphia,12/16/2012
541204921,0,46,0,8,"$73,872 ",No,"$245,878 ",Yes,z_F,Masters,Lawyer,43,Private,"$20,240 ",4,Sports Car,no,$0 ,0,No,0,$0 ,16,0,Great Falls,3/14/2015
329922821,0,50,0,14,"$73,343 ",No,"$254,600 ",Yes,z_F,z_High School,Manager,60,Private,"$20,010 ",1,Minivan,no,"$4,179 ",2,No,4,$0 ,8,0,Fairfield,9/18/2013
271813109,0,43,2,15,"$49,849 ",Yes,$0 ,z_No,z_F,Masters,Lawyer,35,Private,"$13,130 ",1,z_SUV,no,"$3,622 ",3,No,4,"$6,158 ",20,1,Philadelphia,7/9/2015
394642738,1,39,1,16,"$12,054 ",No,$0 ,Yes,z_F,<High School,Student,28,Commercial,"$15,760 ",4,Pickup,no,"$1,738 ",2,Yes,4,"$4,887 ",1,1,New York City,6/11/2014
93412915,0,43,3,14,"$48,184 ",No,"$209,188 ",Yes,z_F,z_High School,z_Blue Collar,50,Commercial,"$14,530 ",12,Sports Car,no,"$6,891 ",2,No,5,$0 ,1,0,Great Falls,8/9/2012
531912267,0,60,3,18,"$78,936 ",No,"$235,670 ",Yes,z_F,Masters,Lawyer,40,Private,"$20,350 ",6,z_SUV,no,$0 ,0,No,0,"$5,147 ",15,1,Tamarac,3/17/2015
753941980,0,55,0,0,$0 ,No,$0 ,z_No,M,<High School,Student,33,Private,"$7,000 ",4,Pickup,no,$0 ,0,No,0,$0 ,1,0,Tamarac,1/2/2014
116801717,0,40,0,10,"$78,914 ",No,"$229,055 ",z_No,z_F,Bachelors,Manager,36,Private,"$5,500 ",10,z_SUV,no,"$6,803 ",2,No,6,$0 ,10,0,Bethlehem,9/2/2014
56874449,0,39,0,6,"$77,125 ",No,"$210,840 ",Yes,z_F,Bachelors,Clerical,49,Private,"$9,570 ",7,Sports Car,no,$0 ,0,No,1,$0 ,13,0,Tamarac,10/10/2013
426760177,0,49,0,,"$38,326 ",No,"$133,010 ",Yes,M,Masters,Lawyer,5,Private,"$10,230 ",4,Pickup,yes,$0 ,0,No,0,$0 ,17,0,Bethlehem,9/2/2014
632192290,0,38,0,14,"$25,835 ",No,"$109,685 ",Yes,M,z_High School,Clerical,29,Private,"$8,490 ",6,Pickup,yes,$0 ,0,No,1,$0 ,12,0,Chicago,6/16/2012
293412653,0,42,0,12,"$47,660 ",No,"$180,206 ",Yes,M,Masters,Professional,31,Private,"$11,940 ",7,Pickup,yes,$974 ,2,No,6,$0 ,18,0,New York City,4/3/2015
285566265,0,42,0,10,"$123,143 ",No,"$306,368 ",z_No,z_F,Masters,Manager,16,Private,"$24,930 ",4,Minivan,no,$0 ,0,No,3,$0 ,14,0,New York City,5/16/2012
461573915,0,49,0,8,"$22,059 ",No,"$123,924 ",Yes,z_F,<High School,Clerical,24,Commercial,"$21,990 ",11,Pickup,no,$0 ,0,No,1,$0 ,1,0,New York City,2/11/2015
735267214,1,36,1,12,"$50,750 ",Yes,$0 ,z_No,z_F,Masters,Manager,26,Private,"$10,170 ",7,z_SUV,no,"$5,877 ",3,No,7,$0 ,14,0,Seattle,10/12/2014
225215551,0,34,1,10,"$23,571 ",Yes,$0 ,z_No,M,z_High School,Clerical,35,Commercial,"$12,180 ",7,Pickup,yes,$0 ,0,No,0,$0 ,7,0,Louisville,9/17/2015
715988300,0,49,0,0,$0 ,No,"$79,913 ",Yes,z_F,PhD,Home Maker,29,Private,"$18,110 ",7,z_SUV,no,$0 ,0,No,1,$0 ,1,0,Henderson,7/17/2015
473135731,0,52,0,12,"$35,631 ",No,"$155,972 ",Yes,M,z_High School,Clerical,39,Private,"$6,040 ",10,Minivan,yes,$0 ,0,No,0,$0 ,1,0,Dallas,11/22/2015
754422565,0,50,0,11,"$129,234 ",No,$0 ,z_No,M,PhD,Doctor,37,Private,"$21,200 ",4,Van,yes,$0 ,0,No,0,$0 ,,0,San Francisco,5/29/2012
264474096,0,53,0,12,,No,$0 ,z_No,z_F,<High School,Clerical,16,Private,"$11,650 ",10,z_SUV,no,"$6,175 ",1,No,2,$0 ,7,0,Anaheim,11/6/2015
683378483,0,55,0,14,"$55,409 ",No,"$162,237 ",Yes,M,Bachelors,z_Blue Collar,45,Commercial,"$27,890 ",4,Panel Truck,no,$0 ,0,No,0,$0 ,14,0,Brentwood,7/17/2015
986629118,1,40,2,12,"$35,260 ",No,"$141,167 ",Yes,z_F,<High School,z_Blue Collar,30,Private,"$9,740 ",7,z_SUV,no,"$2,235 ",1,No,8,$0 ,1,0,New York City,8/29/2015
925227514,0,40,4,15,"$48,067 ",Yes,"$186,025 ",z_No,z_F,Bachelors,Clerical,21,Private,"$18,120 ",8,Minivan,no,$0 ,0,No,0,$0 ,8,0,San Francisco,12/26/2013
437239046,0,45,2,12,"$64,867 ",No,"$210,631 ",Yes,z_F,Masters,Lawyer,21,Private,"$12,490 ",1,z_SUV,no,$0 ,0,No,0,$0 ,10,0,Nashville,11/11/2015
493235037,0,80,2,23,"$97,716 ",No,"$389,344 ",Yes,M,Bachelors,Professional,14,Private,"$15,920 ",13,Minivan,yes,$0 ,0,No,2,$0 ,10,0,New York City,5/1/2014
503906420,0,48,0,10,"$39,613 ",No,"$159,534 ",Yes,M,z_High School,z_Blue Collar,48,Commercial,"$8,460 ",10,Pickup,yes,"$7,437 ",2,No,6,$0 ,1,0,Anaheim,8/15/2012
931284804,0,37,0,11,,No,,z_No,M,z_High School,Student,69,Private,"$14,130 ",1,Minivan,yes,$0 ,0,No,1,$0 ,,0,Montgomery,12/3/2015
384628643,0,40,0,11,"$49,780 ",No,$0 ,z_No,z_F,<High School,Clerical,52,Private,"$10,500 ",6,Sports Car,no,$0 ,0,No,0,$0 ,1,0,Provo,6/25/2014
919341680,0,26,3,9,"$33,283 ",No,"$104,323 ",Yes,M,Bachelors,z_Blue Collar,37,Commercial,"$7,690 ",10,Pickup,no,$0 ,0,No,2,"$2,214 ",16,1,Montgomery,1/21/2014
122722410,0,45,0,11,"$60,845 ",No,$0 ,z_No,z_F,Bachelors,Manager,31,Private,"$24,260 ",4,Minivan,no,$0 ,0,No,0,$0 ,18,0,Montgomery,10/24/2015
138562850,0,46,0,7,"$26,697 ",No,"$134,863 ",Yes,z_F,<High School,Clerical,43,Private,"$15,080 ",6,z_SUV,no,$0 ,0,Yes,4,$0 ,1,0,Provo,7/12/2015
582602737,0,42,0,12,"$136,344 ",No,$0 ,z_No,z_F,PhD,Doctor,45,Private,"$13,160 ",1,Sports Car,no,$0 ,0,No,0,"$6,087 ",17,1,San Francisco,10/24/2015
349219108,0,36,0,7,"$70,313 ",No,"$211,506 ",Yes,z_F,Bachelors,Professional,55,Private,"$14,960 ",6,Minivan,no,"$7,650 ",3,No,5,$0 ,4,0,Provo,9/1/2015
197076194,0,45,3,15,"$23,773 ",Yes,$0 ,z_No,z_F,z_High School,Home Maker,9,Commercial,"$34,510 ",7,Van,no,$0 ,0,No,0,$0 ,1,0,Provo,10/24/2015
751811972,0,52,0,11,"$115,713 ",No,"$327,167 ",z_No,z_F,Bachelors,Professional,28,Private,"$21,660 ",6,Sports Car,no,$0 ,0,No,0,$0 ,11,0,Longmont,6/6/2012
345771306,0,41,0,8,"$55,364 ",No,$0 ,z_No,M,z_High School,Clerical,17,Commercial,"$31,390 ",1,Panel Truck,yes,$0 ,0,No,3,$0 ,1,0,New York City,10/12/2012
164734443,0,36,0,14,"$27,693 ",No,"$130,324 ",Yes,z_F,<High School,Clerical,37,Private,"$11,300 ",10,Sports Car,no,"$19,385 ",1,No,4,$0 ,7,0,Provo,6/10/2014
449363369,0,56,0,0,$0 ,No,"$103,058 ",Yes,z_F,Bachelors,Home Maker,29,Private,"$27,890 ",13,z_SUV,no,"$25,147 ",2,No,0,$0 ,9,0,Provo,12/13/2015
699382604,1,53,1,0,$0 ,No,$0 ,Yes,z_F,<High School,Student,34,Private,"$1,500 ",10,Sports Car,no,"$1,175 ",3,No,2,$0 ,7,0,Provo,9/16/2014
270402636,0,39,0,12,"$32,936 ",No,"$169,721 ",z_No,z_F,z_High School,Clerical,12,Private,"$1,500 ",6,z_SUV,no,$0 ,0,No,0,"$3,894 ",7,1,Tampa,6/10/2015
847568213,0,38,0,11,"$33,151 ",No,"$184,852 ",Yes,z_F,Bachelors,Professional,31,Private,"$11,530 ",13,z_SUV,no,$0 ,0,No,0,$0 ,9,0,Tampa,2/15/2012
581342206,1,45,3,0,$0 ,Yes,$0 ,z_No,M,z_High School,Home Maker,36,Private,"$16,510 ",4,Minivan,no,"$17,445 ",3,Yes,0,"$2,659 ",1,1,Tampa,11/28/2014
586056136,0,46,0,14,"$24,575 ",No,"$176,282 ",Yes,z_F,z_High School,Home Maker,73,Private,"$8,560 ",10,Sports Car,no,$0 ,0,No,0,$0 ,9,0,Tampa,6/27/2014
621465072,0,43,2,16,"$32,546 ",No,"$200,891 ",Yes,M,<High School,Clerical,49,Private,"$5,800 ",10,Minivan,yes,$0 ,0,No,1,$0 ,5,0,Los Angeles,4/16/2015
658489952,1,54,1,0,$0 ,Yes,$0 ,z_No,z_F,Bachelors,Home Maker,21,Private,"$18,820 ",6,z_SUV,no,"$5,537 ",1,No,6,$0 ,9,0,Philadelphia,8/8/2012
830855632,0,55,0,16,"$163,158 ",No,"$431,809 ",Yes,M,Masters,,44,Commercial,"$23,320 ",10,Panel Truck,no,$0 ,0,No,3,$0 ,19,0,Philadelphia,12/18/2014
159680310,0,61,0,10,"$58,212 ",No,"$226,638 ",Yes,z_F,<High School,z_Blue Collar,37,Private,"$13,420 ",1,Sports Car,no,"$3,573 ",3,No,3,$0 ,1,0,Springfield,8/2/2013
444239590,0,50,0,7,"$73,308 ",No,"$240,645 ",z_No,M,Masters,Lawyer,38,Private,"$18,720 ",7,Van,no,$0 ,0,No,2,$0 ,19,0,Cleveland,6/19/2013
34434267,0,62,0,12,"$22,181 ",No,"$185,459 ",z_No,z_F,z_High School,Clerical,24,Private,"$17,880 ",7,Sports Car,no,"$9,873 ",3,No,5,"$3,705 ",1,1,Cleveland,4/7/2015
416505182,0,53,0,15,"$84,345 ",No,"$264,549 ",Yes,z_F,Bachelors,Manager,36,Private,"$9,930 ",4,z_SUV,no,$0 ,0,No,3,"$6,693 ",5,1,Tampa,8/2/2014
642987359,0,52,0,12,"$24,590 ",No,"$166,773 ",Yes,M,z_High School,z_Blue Collar,59,Commercial,"$10,350 ",14,Minivan,yes,"$1,507 ",1,No,0,$0 ,,0,Redondo Beach,5/22/2015
930929206,0,54,0,15,"$107,808 ",No,"$278,940 ",Yes,z_F,Bachelors,Manager,45,Commercial,"$27,020 ",7,Pickup,no,"$1,780 ",3,No,0,$0 ,6,0,Philadelphia,2/10/2012
23391155,0,53,1,13,"$52,759 ",No,"$164,906 ",Yes,z_F,Bachelors,Professional,41,Private,"$24,160 ",9,Minivan,no,$0 ,0,No,0,$0 ,13,0,Carlsbad,9/27/2014
922808394,0,51,0,15,"$76,443 ",No,"$257,889 ",Yes,z_F,Masters,Lawyer,7,Private,"$25,450 ",6,z_SUV,no,"$5,958 ",2,No,5,$0 ,,0,Los Angeles,6/2/2015
391760011,0,39,2,12,"$59,685 ",No,"$197,089 ",Yes,M,z_High School,z_Blue Collar,42,Commercial,"$7,470 ",7,Pickup,no,$0 ,0,No,0,$0 ,1,0,New York City,9/30/2014
987326546,0,38,0,12,"$90,647 ",No,"$251,629 ",Yes,z_F,Masters,Lawyer,38,Private,"$13,740 ",4,Minivan,no,"$8,450 ",1,No,0,$0 ,15,0,Plano,7/18/2012
381161377,0,42,0,10,"$43,174 ",No,"$208,811 ",z_No,M,<High School,z_Blue Collar,48,Commercial,"$10,020 ",13,Pickup,yes,$0 ,0,No,0,"$4,380 ",1,1,Carlsbad,8/14/2015
382476479,0,31,2,14,"$30,653 ",Yes,$0 ,z_No,z_F,z_High School,Clerical,41,Private,"$12,930 ",13,Sports Car,no,"$35,666 ",2,Yes,0,"$1,826 ",7,1,Carlsbad,10/24/2015
841940867,0,44,0,4,"$146,267 ",No,"$357,184 ",Yes,M,Masters,,51,Commercial,"$6,720 ",4,Pickup,no,$0 ,0,No,0,$0 ,10,0,Lorain,10/31/2015
754620325,0,41,2,0,$0 ,Yes,"$54,130 ",z_No,z_F,Masters,Home Maker,18,Private,"$32,090 ",6,Minivan,no,$0 ,0,No,0,$0 ,17,0,Jackson,7/25/2014
112683646,3,36,4,0,,No,$0 ,Yes,z_F,z_High School,Student,54,Private,"$1,500 ",4,z_SUV,no,$0 ,0,No,5,"$6,716 ",10,1,Philadelphia,10/7/2015
940500522,0,48,1,10,"$84,629 ",No,"$308,848 ",Yes,z_F,Bachelors,Manager,35,Private,"$15,060 ",7,z_SUV,no,"$9,592 ",1,No,0,$0 ,10,0,Jackson,10/17/2015
934739805,0,49,0,13,"$59,148 ",No,"$162,428 ",Yes,z_F,z_High School,Professional,18,Private,"$12,310 ",1,z_SUV,no,"$8,948 ",1,No,0,$0 ,1,0,Seattle,12/3/2014
819642529,1,45,2,17,"$111,268 ",No,"$288,071 ",Yes,z_F,Masters,Lawyer,46,Private,"$24,600 ",1,Van,no,"$28,026 ",2,Yes,2,"$4,644 ",10,1,Philadelphia,11/8/2015
810723697,0,47,0,10,"$81,899 ",No,"$232,928 ",z_No,M,z_High School,Professional,25,Private,"$14,390 ",1,Minivan,yes,$0 ,0,No,0,$0 ,1,0,Los Angeles,6/10/2014
457987162,0,41,0,10,"$97,700 ",No,$0 ,z_No,z_F,Bachelors,Home Maker,43,Private,"$26,250 ",8,Pickup,no,$0 ,0,No,0,$0 ,6,0,Lorain,9/20/2012
601891328,0,45,3,,"$1,158 ",No,$0 ,Yes,z_F,z_High School,Student,10,Commercial,"$6,120 ",10,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Omaha,6/20/2012
62418137,0,53,0,15,"$114,088 ",No,"$306,745 ",Yes,z_F,z_High School,Manager,25,Private,"$22,920 ",10,Pickup,no,$0 ,0,No,0,$0 ,8,0,Omaha,9/26/2015
312200998,0,51,0,13,"$80,621 ",No,"$256,152 ",Yes,z_F,z_High School,Professional,27,Private,"$25,700 ",1,Van,no,$0 ,0,No,0,$0 ,1,0,Omaha,5/20/2015
441643202,0,51,1,12,"$94,328 ",No,"$327,651 ",Yes,z_F,Masters,Lawyer,44,Private,"$6,900 ",3,Sports Car,no,$0 ,0,No,0,$0 ,1,0,New York City,11/26/2015
378763891,0,36,3,11,"$49,703 ",Yes,"$253,132 ",z_No,M,Masters,,37,Commercial,"$42,550 ",1,Panel Truck,yes,"$35,879 ",1,Yes,0,"$53,571 ",20,1,Omaha,3/30/2013
528728477,0,43,0,12,,No,"$179,229 ",z_No,z_F,Bachelors,Manager,55,Private,"$8,160 ",1,z_SUV,no,"$6,836 ",3,No,0,$0 ,6,0,Lawrence,11/9/2012
792196051,0,43,0,11,,No,"$209,570 ",Yes,z_F,z_High School,z_Blue Collar,32,Commercial,"$13,160 ",13,Minivan,no,"$8,569 ",3,Yes,3,$0 ,1,0,Philadelphia,10/24/2015
58776285,0,53,0,13,"$25,289 ",No,"$108,139 ",Yes,z_F,<High School,Home Maker,31,Private,"$13,850 ",1,z_SUV,no,$0 ,0,No,0,"$4,257 ",7,1,Omaha,8/1/2013
273369457,0,40,0,7,"$95,405 ",No,$0 ,z_No,M,Masters,,34,Commercial,"$24,220 ",4,Panel Truck,no,$0 ,0,No,3,$0 ,14,0,Omaha,12/18/2014
321756880,0,31,3,14,"$26,112 ",No,"$117,229 ",Yes,z_F,<High School,Clerical,58,Private,"$14,030 ",3,z_SUV,no,$0 ,0,No,0,"$4,277 ",5,1,Omaha,6/27/2014
720467228,0,32,3,13,"$30,955 ",Yes,"$111,256 ",z_No,z_F,z_High School,Clerical,9,Private,"$7,800 ",4,z_SUV,no,$0 ,0,Yes,0,"$2,832 ",8,1,Omaha,6/27/2014
272574318,0,58,0,12,"$131,560 ",No,,z_No,z_F,PhD,Doctor,40,Private,"$14,870 ",1,z_SUV,no,$0 ,0,No,2,"$19,597 ",14,1,West Jordan,1/23/2014
170341954,0,49,1,15,"$89,612 ",No,"$261,946 ",Yes,M,Masters,Professional,23,Commercial,"$6,400 ",10,Pickup,yes,$0 ,0,No,0,$0 ,23,0,Omaha,5/20/2012
589266751,0,50,0,14,"$90,566 ",No,"$295,771 ",z_No,z_F,Masters,Lawyer,40,Private,"$23,260 ",17,Van,no,$0 ,0,No,0,$0 ,18,0,Omaha,9/28/2015
82438997,0,45,2,12,"$62,447 ",Yes,"$203,472 ",z_No,M,z_High School,z_Blue Collar,39,Commercial,"$12,240 ",7,Minivan,yes,$0 ,0,No,0,$0 ,1,0,Noblesville,11/5/2012
290532681,0,46,0,5,"$108,701 ",No,"$337,340 ",Yes,z_F,Masters,Manager,39,Private,"$12,070 ",3,z_SUV,no,$0 ,0,No,0,$0 ,17,0,Seattle,1/28/2015
775565803,0,47,0,12,"$94,774 ",No,"$254,197 ",z_No,M,z_High School,Manager,43,Commercial,"$21,070 ",1,Van,no,"$3,460 ",1,No,1,$0 ,13,0,Palatine,9/13/2015
406716758,1,43,2,16,"$72,357 ",No,"$288,115 ",Yes,M,Bachelors,z_Blue Collar,40,Commercial,"$23,190 ",1,Minivan,yes,$0 ,0,No,0,$0 ,7,0,Dallas,11/27/2015
75059545,0,41,0,12,"$80,718 ",No,$0 ,z_No,z_F,Bachelors,Professional,29,Private,"$26,480 ",11,Sports Car,no,"$8,623 ",3,No,5,$0 ,8,0,San Francisco,12/21/2012
390391019,0,48,0,11,"$140,112 ",No,"$336,063 ",z_No,z_F,PhD,,47,Commercial,"$28,380 ",10,Pickup,no,$0 ,0,No,2,$0 ,17,0,San Francisco,2/5/2014
92266258,0,39,0,11,"$19,016 ",No,"$173,712 ",z_No,M,z_High School,Professional,22,Commercial,"$10,950 ",13,Pickup,yes,$0 ,0,No,0,$0 ,8,0,Philadelphia,12/27/2012
968152368,0,49,0,0,$0 ,No,$0 ,z_No,z_F,z_High School,Home Maker,55,Private,"$19,810 ",7,Minivan,no,$0 ,0,No,1,$0 ,1,0,Dallas,10/24/2015
320606745,0,45,0,,"$19,909 ",No,"$130,331 ",Yes,z_F,<High School,Clerical,14,Private,"$7,990 ",1,Sports Car,no,$0 ,0,No,0,$0 ,1,0,Los Angeles,4/26/2012
763546349,0,36,0,,"$4,885 ",No,"$99,107 ",Yes,z_F,Masters,Lawyer,35,Private,"$7,080 ",6,z_SUV,no,"$5,486 ",1,No,5,$0 ,17,0,Franklin,10/5/2012
484098012,1,59,1,12,"$119,382 ",Yes,$0 ,z_No,z_F,Masters,Manager,26,Commercial,"$24,130 ",13,Pickup,no,$0 ,0,No,0,"$2,738 ",16,1,Las Vegas,8/24/2014
718072463,0,60,0,13,"$89,511 ",No,"$224,350 ",Yes,M,Masters,,5,Commercial,"$11,380 ",4,Pickup,yes,"$4,470 ",3,No,0,$0 ,15,0,San Francisco,9/21/2014
638536907,0,49,0,15,"$107,375 ",No,"$332,673 ",Yes,z_F,Bachelors,Professional,12,Private,"$19,840 ",3,z_SUV,no,$0 ,0,No,0,$0 ,,0,Los Angeles,12/17/2015
334788395,0,45,2,13,"$36,947 ",No,"$165,094 ",Yes,z_F,z_High School,Clerical,32,Private,"$6,200 ",6,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Round Rock,11/15/2012
645904097,0,34,2,13,"$27,581 ",Yes,$0 ,z_No,M,<High School,z_Blue Collar,38,Commercial,"$12,250 ",4,Minivan,yes,$0 ,0,No,6,$0 ,5,0,San Francisco,12/21/2013
281496208,0,57,0,14,"$8,212 ",No,$0 ,Yes,M,<High School,Student,5,Private,"$7,200 ",4,Pickup,yes,$0 ,0,No,0,"$1,146 ",,1,Minneapolis,9/26/2015
330583611,0,33,1,11,"$86,187 ",Yes,"$241,285 ",z_No,M,Bachelors,Professional,81,Private,"$13,420 ",17,Minivan,no,$0 ,0,No,1,$0 ,5,0,Round Rock,6/3/2015
469933313,0,52,0,12,"$42,255 ",No,$0 ,z_No,M,z_High School,z_Blue Collar,61,Commercial,"$22,280 ",3,Minivan,no,$0 ,0,No,1,$0 ,12,0,San Francisco,9/12/2015
729998807,0,53,0,13,"$37,646 ",No,,Yes,z_F,z_High School,Clerical,19,Private,"$16,020 ",4,z_SUV,no,"$7,462 ",2,No,0,$0 ,10,0,Round Rock,4/17/2015
190155317,0,57,0,8,,No,"$261,901 ",Yes,z_F,Bachelors,z_Blue Collar,41,Commercial,"$32,530 ",1,Minivan,no,$0 ,0,No,2,$0 ,9,0,San Francisco,11/21/2013
160311489,0,37,0,11,"$116,043 ",No,$0 ,z_No,z_F,Bachelors,Home Maker,40,Private,"$16,800 ",17,z_SUV,no,$0 ,0,No,3,$0 ,9,0,New York City,3/6/2015
13754425,0,45,2,,"$89,479 ",No,"$239,934 ",Yes,M,Bachelors,Manager,30,Private,"$14,950 ",10,Minivan,yes,$0 ,0,No,0,$0 ,8,0,Minneapolis,7/23/2013
314329596,0,38,0,8,"$92,917 ",No,$0 ,z_No,M,Bachelors,Professional,57,Private,"$15,120 ",1,Minivan,yes,$722 ,3,No,0,$0 ,4,0,New York City,11/7/2015
